work_id,title,author,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,all_kudos
829304,His Paradise,['scarlett_knecht_miserables'],Explicit,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Jean Valjean (Jackman), Inspector Javert (Crowe), Cosette Fauchelevent, Enjolras (Les Misérables), Grantaire (Les Misérables)","My First Work in This Fandom, Romance, I Don't Even Know, Alternate Universe - Modern Setting, Gay Bar, Gay Daddys, yay, I hope tumblr likes this, this isnt very hard to write but its fun",English,2013-06-04,Completed,2013-08-05,"7,505",9/9,7,62,11,"2,419","['kanpohongchendeC', 'CaptainIris3000', 'Yukiodu44', 'MaronnSant', 'shadowcat93', 'AidenAfton', 'The_time_traveler', 'TheInquisitiveOne', 'TiktaalikRoseae', 'Lkun', 'ITSJUSTICE', 'troubledcomet', 'AmberlyEldin', 'sevendrunkenknights', 'Mozzarella', 'CaptainCocktease', 'darthaline', 'Sorda', 'groucha', 'CaptJasHook', 'Stephaniesaurus', 'esteven', 'starssilentandsure', 'bowenscloak', 'cuphugaddict']"
828711,Tropique,['ConstanceComment'],General Audiences,"F/M, M/M, Multi","Les Misérables - All Media Types, Les Misérables - Victor Hugo","Fantine/Jean Valjean, Fantine/Javert, Javert/Jean Valjean, Fantine/Javert/Jean Valjean","Jean Valjean, Inspector Javert, Fantine (Les Misérables)","I'm Sorry Victor Hugo, I Don't Even Know, Alternate Universe - Supernatural, Alternate Universe - Modern Setting, Aggressively 80s Disco Music, Polyamory, OT3, Phone Calls & Telephones, Jean Valjean is bad at phone sex, Dialogue Heavy",English,2013-06-03,Completed,2013-06-03,"2,430",1/1,8,64,null,"1,175","['Lost_Noise', 'dwellin', 'TrivialPursuit', 'gladdecease', 'SirCharlie', 'RocksCanFly', 'xkcdBlackHat', 'TattooedFanPerson', 'VoicelessAuthor', 'ITSJUSTICE', 'exastris_scientia', 'Arriaryu', 'Yfanatic', 'searchingforserendipity', 'ineedsomecyanide', 'smaller', 'annasofroma', 'RobinLorin', 'Ashkaztra', 'ilfirin_estel', 'celtictrinityknot', 'marietcaelum', 'rebeccasmask', 'TrickstersHeir', 'tiasworld93', 'nerdsibling', 'wolfwithpanthereyes', 'grlnamedlucifer', 'pushingcrazies', 'Chrissy24601']"
828298,while i'm alive i'll feel alive,['perhapswewillsetfiretothesky'],Not Rated,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Inspector Javert, Jean Valjean","Fluff, Post-Coital Cuddling",English,2013-06-03,Completed,2013-06-03,456,1/1,4,103,7,"1,481","['AshflameTheWaffle', 'thecuckoointhedephtsofthewoods', 'dwellin', 'KazukiQuartz', 'teddy_truther', 'AlexKenmore', 'CrypticMinded', 'RaRaAhAhAh', 'ineedsomecyanide', 'GDay_Yall', 'Merlins_Daughter', 'Yondi', 'bryns', 'shakespearegroupie', 'Littlerita', 'akatonbo', 'cubankilljoy', 'TiktaalikRoseae', 'tfwlawyers', 'TheLifeOfEmm', 'Waistcoat35', 'ToRevoluti0n', 'dog2222222222222222', 'ITSJUSTICE', 'arcene', 'roseclare0000', 'fritzvalentine', 'Princess_Maddie2131', 'DarkSky_Woman', 'MadGirlWithoutABox', 'Faust226', 'krizzle', 'psi_neko', 'Chrissy24601', 'gitalee', 'PenguinCracker', 'nerdsibling', 'ConstanceComment', 'spiderfire', 'figurehead', 'groucha', 'Mirilya', 'fightingthecage', 'visiblemarket', 'Stephaniesaurus', 'crushwitheyeliner', 'cestpasfaux24601', 'starssilentandsure', 'RochiSama', 'cuphugaddict']"
828247,With Justice in our Hands,['orphan_account'],Mature,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Inspector Javert, Jean Valjean","Masturbation, javert pulls a marius and is creepy about valjean's handkerchief, that's it that's the fic, seriously really only works with crowe!javert, Plot What Plot/Porn Without Plot, Madeleine Era, Identity Porn, Fantasizing",English,2013-06-03,Completed,2013-06-03,"1,080",1/1,2,71,3,"1,275","['kanpohongchendeC', 'CaptainIris3000', 'dovesonthesea', 'Darling_Pandora', 'teddy_truther', 'AlexKenmore', 'CrypticMinded', 'Wingschester7', 'NeverEnoughCats', 'SiiQii', 'AidenAfton', 'Gwebster', 'Nettleheart', 'Littlerita', 'Infestation', 'nells_is_trying_to_write', 'UruruOreSama', 'engineering', 'cookingwithcyanide', 'candleclouds', 'gothbatman', 'DarkSky_Woman', 'Lyledebeast', 'JennyPAK', 'Cumberbatched_Always', 'literaryFRIVOLOUSneophyte', 'Faust226', 'CaptainCocktease', 'Sherlaufeyson', 'whoatherejavert', 'nerdsibling', 'spiderfire', 'figurehead', 'knowyourwayinthedark', 'Mirilya', 'Sorda', 'cestpasfaux24601', 'Rodge', 'thelilnan', 'Carmarthen', 'voksen', 'Sarah1281']"
827298,Beyond the Bliss of Dreams,['Katbelle'],Teen And Up Audiences,Multi,"Les Misérables - All Media Types, Les Misérables (2012), Les Misérables - Victor Hugo","Javert/Jean Valjean, Cosette Fauchelevent/Marius Pontmercy","Marius Pontmercy, Inspector Javert, Jean Valjean","Drinking, Drinking & Talking, Arguing, Fluff and Angst, Dragging out issues of the past twenty years, Wine was a bad idea whoops need more wine, This was supposed to be funny and it's not, This is a very not-happy piece, Author is sorry not sorry, These things happen only to Marius, Stargazing, Alternate Universe - Canon Divergence, Character Death Fix, Movie/Brick Fusion",English,2013-06-02,Completed,2013-06-13,"8,141",2/2,44,223,23,"3,692","['AlphaZeD', 'Lovely_Nightmares', 'A_Wild_Imposter', 'thecuckoointhedephtsofthewoods', 'Craen', 'FoxOwl2005', 'kanpohongchendeC', 'wickedthing', 'M_Moonshade', 'deathbywikipedia', 'Ehgis', 'Lost_Noise', 'KazukiQuartz', 'LordGroban', 'tastefulmoss', 'FanboyAsylum', 'ExplosiveNyanko', 'Augety_Whisper', 'cassiopeia83', 'Opy3332', 'Yukiodu44', 'Annoyingmoth', 'cynnn_ic', 'mezuzel', 'Lucrezia87', 'ineffableink', 'AlexKenmore', 'yekithma', 'whisperedflee', 'SirCharlie', 'AnxiousSunflower', 'WandaMaximoff771', 'LuciferGonzales', 'LadySybille', 'TattooedFanPerson', 'xkcdBlackHat', 'Akanague', 'Gamerrox', 'GDay_Yall', 'anemonea', 'WeCouldPretend', 'Etheostoma', 'AidenAfton', 'trufield', 'Jathis', 'UruruOreSama', 'Transformatron', 'Someone', 'Fragiledewdrop', 'dwellin']"
826968,let me be part of you while i still can,['perhapswewillsetfiretothesky'],Not Rated,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Inspector Javert, Jean Valjean","Fluff, Post-Seine",English,2013-06-02,Completed,2013-06-02,443,1/1,3,103,7,"1,526","['thecuckoointhedephtsofthewoods', 'Jellyjelloo', 'AshflameTheWaffle', 'SaturnTheDragon', 'Lost_Noise', 'dwellin', 'ScrewySnobWithExistentialDread', 'Mariath', 'AlexKenmore', 'LuciferGonzales', 'RaRaAhAhAh', 'Elli_Introvert', 'Kaylaloveed', 'sufferingsoprano', 'Jathis', 'trufield', 'PokeMars', 'mercuryghost', 'Littlerita', 'akatonbo', 'multishippingftw', 'TiktaalikRoseae', 'doctor_alice', 'Stine1531', 'Waistcoat35', 'Here_For_The_Ships', 'UruruOreSama', 'Chambers', 'ITSJUSTICE', 'roseclare0000', 'evamorks', 'edgeboi', 'SergeantBiscuit', 'Aquaturbulence', 'RedThePear', 'DarkSky_Woman', 'wizardlover', 'nerdytardis', 'Faust226', 'CaptainCocktease', 'ConstanceComment', 'fightingthecage', 'nerdsibling', 'SilnyG', 'Idril_Earfalas', 'stephantom', 'Orselina', 'Mirilya', 'Stephaniesaurus', 'AsheRhyder', '1 more user']"
826935,La Bête Noire,['thelilnan'],Mature,"Gen, M/M","Les Misérables - All Media Types, Les Misérables (2012)",Javert/Jean Valjean,"Inspector Javert, Jean Valjean, M. Thénardier, Cosette Fauchelevent, Marius Pontmercy","Alternate Universe - Canon Divergence, Slow Build, Slow Burn, Fights, Arguing, Conspiracy, Teasing, Other Additional Tags to Be Added, Awkwardness, Mentions of Suicide",English,2013-06-02,Updated,2013-11-22,"15,977",9/?,28,80,12,"2,336","['tyrsdayschild', 'YavannaNorrey', 'Drandmrswatson', 'Iva1201', 'Littlerita', 'cubankilljoy', 'AmberlyEldin', 'cyrria', 'qing10niang', 'OpenEyes', 'QueenEchidna', 'pamyu_kyarikyari', 'Lyrstzha', 'CaptainCocktease', 'havengelen', 'esteven', 'groucha', 'Sherlaufeyson', 'psi_neko', 'fightingthecage', 'gitalee', 'spiderfire', 'Idril_Earfalas', 'm_madeleine', 'ConstanceComment', 'Stephaniesaurus', 'starssilentandsure', 'liliwick_the_WORD', 'micorom', 'nerdsibling', 'SilnyG', 'spuddruckers', 'crushwitheyeliner', 'N811']"
824700,we leave not our sins behind,['drcalvin'],Teen And Up Audiences,M/M,"Les Misérables - All Media Types, Les Misérables (2012)","Javert/M. Thénardier, Javert/Montparnasse, Javert/Claquesous, Javert/Babet, Javert/Mme. Thénardier, Javert/Jean Valjean","Inspector Javert (Crowe), Thénardiers, Monsieur Madeleine, Patron-Minette, Montparnasse (Les Misérables), Claquesous (Les Misérables)","Is everyone here a criminal? Probably yes, dub-con, Alley Sex, One-sided desire, conflicting emotions, Bad Ideas, Internalized Homophobia, Pining",English,2013-05-31,Completed,2013-05-31,"4,382",1/1,19,81,8,"1,818","['gatherandsurmise', 'cynnn_ic', 'emi_yusa420', 'CCCcat', 'Lewdllama', 'Mariath', 'Koganusan', 'WandaMaximoff771', 'xkcdBlackHat', 'RavenBoy0511', 'Cymbidia', 'ciao_bella', 'AMultiFandomed1', 'labyrinthofme', 'TiktaalikRoseae', 'AcaKI', 'cubankilljoy', 'gandocaloca', 'ConvenientAlias', 'hal9', 'Lilith_Childe', 'Pretentious_Procrastinator', 'SerpentineJ', 'Yfanatic', 'katwingz18', 'CeruleanTactician', 'meianoite', 'hapaxlegomena', 'smaller', 'frivillig_soldat', 'blurhawaii', 'cyrria', 'candleclouds', 'DeathByCocoa', 'krizzle', 'pinglederry', 'wolfwithpanthereyes', 'sfumatosoup', 'spiderfire', 'm_madeleine', 'vejiicakes', 'stephantom', 'missm', 'Carmarthen', 'knowyourwayinthedark', 'voksen', 'fightingthecage', 'micorom']"
824600,The Eye of the Storm,['Icarus5800'],General Audiences,"Gen, M/M",Les Misérables - Victor Hugo,"Javert/Jean Valjean, Javert & Jean Valjean, Jean Valjean & Marius Pontmercy","Inspector Javert, Jean Valjean, Marius Pontmercy","You know how Marius almost intervened to save Javert's life on the barricades?, I tried to explore that idea, And it turned out way longer than I wished, And way worse",English,2013-05-31,Completed,2013-05-31,"2,311",1/1,12,133,11,"1,835","['Lost_Noise', 'Chaos_in_a_bottle', 'Jazmindulcecitlalic', 'Neovoui', 'Akanague', 'dwellin', 'KazukiQuartz', 'LadySybille', 'Uncertaintyprinciple', 'Annoyingmoth', 'AlexKenmore', 'ifarali', 'Xythia', 'Alotofsturgeons', 'CrypticMinded', 'Raitnrong', 'LuciferGonzales', 'WandaMaximoff771', 'xkcdBlackHat', 'AidenAfton', 'exastris_scientia', 'TheWingflappingButterfly', 'AMultiFandomed1', 'Fragiledewdrop', 'Iva1201', 'TiktaalikRoseae', 'WarHammerKlavier', 'LeMoney', 'AcaKI', 'Littlerita', 'Warrior_Moustache', 'Saresushi', 'ConvenientAlias', 'Angeal_Heart', 'UruruOreSama', 'pensivetense', 'Waistcoat35', 'noctis_monstrum', 'earlgrey6tea', 'ToRevoluti0n', 'ITSJUSTICE', 'AutumnGracy', 'roseclare0000', 'AvaWorthWrite', 'MrsHorowietzky', 'TheLifeOfEmm', 'Helianthusannuus', 'cyrria', 'vaire_the_weaver', '3lys3']"
824254,A Greater Monster or Miracle,['Cinaed'],General Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Inspector Javert, Jean Valjean","Alternate Universe - Fusion, Suicidal Thoughts, Threats of Violence",English,2013-05-31,Completed,2013-05-31,960,1/1,4,69,4,"1,004","['AshflameTheWaffle', 'fanficcornerwriter19', 'xkcdBlackHat', 'AidenAfton', 'McEnchilada', 'trufield', 'zergali', 'CeruleanTactician', 'pensivetense', 'cinqmars', 'smaller', 'osgiliath', 'keircatenation', 'rebeccasmask', 'DeathByCocoa', 'Callista_Rhian', 'ConstanceComment', 'AdynDtrio', 'krizzle', 'StormX', 'stephantom', 'endofthyme', 'pinglederry', 'Stephaniesaurus', 'AsheRhyder', 'spiderfire', 'm_madeleine', 'crushwitheyeliner', 'spuddruckers', 'Carmarthen', 'Sarah1281', 'micorom', 'Sath', 'knowyourwayinthedark', 'genarti', 'voksen']"
823936,"Crime and Punishment and - Wait, What Are You Doing?",['Ange_de_la_Mort'],Explicit,M/M,Les Misérables (2012),Javert/Jean Valjean,"Inspector Javert, Jean Valjean","Madeleine Era, Public Humiliation, Pillory, Identity Porn, Rimming, Anal Fingering, Dubious Consent",English,2013-05-30,Completed,2013-05-30,"6,580",1/1,2,289,40,"9,251","['AutumnGhostOnASwing', 'Phoenixinawetland', 'MoonyJulian', 'thedeviltowerandstar', 'nutiae', 'tingding', 'ARow', 'AkakyK', 'irrelevantlyvalid', 'Magnomast', 'Acropolis', 'Sth_Kind', 'amituvia', 'Captain_Chomp69', 'RinaKimura', 'imsorryimlate', 'believeinmycroft', 'Uuuhshiny', 'miaoxiaoqian', 'rainbow_roots', 'Amphibious_Sniper', 'generalzero', 'SadLonelyAndCrying', 'Lewdllama', 'LadySybille', 'Yukiodu44', 'Starschu', 'jenliv9010', 'xkcdBlackHat', 'KushielsMercy', 'RosettaPlays', 'JaneWilde99', '2Cute2BeCis', 'GeekInATrenchcoat', 'lifetheuniverseandeverything42', 'KatolisQueen', 'a1exfuckinrousseau', 'Ann3146', 'AdorableDimples', 'whisperedflee', 'kanpohongchendeC', 'QtyBondGirl24', 'Ursapharoh15', 'Meloncauliflower', 'wanabi', 'Wedgehut', 'jonesbones', 'teachimes', 'RaRaAhAhAh', 'WandaMaximoff771']"
823147,The Firmaments (of Sun),['SilverBird13'],Mature,M/M,"Les Misérables - All Media Types, Les Misérables (2012), Les Misérables - Victor Hugo",Javert/Jean Valjean,"Inspector Javert, Jean Valjean","Alternate Universe - College/University, They're Still in France, Javert's an RA, and an Astronomy major, this is fluff and porn, and flirting, handjobs, Porn With Plot, Brick!Javert you sassy wonder, Valjean the Awkward Bad Boy",English,2013-05-30,Completed,2013-05-30,"2,048",1/1,5,125,6,"1,731","['Jazmindulcecitlalic', 'GoT_boss', 'ExplosiveNyanko', 'jaythenerdkid', '0zey', 'TreasureHunter', 'Raitnrong', 'WandaMaximoff771', 'rajvishah', 'TattooedFanPerson', 'OMGITSNIMUE', 'TrashPidgeon', 'ginger0bread', 'AidenAfton', 'Imaginary_Capable16', 'The_time_traveler', 'Amaeliss', 'tfwlawyers', 'hugejackedman', 'cubankilljoy', 'TiktaalikRoseae', 'Captain_Nerdsalot', 'akatonbo', 'JimmJin', 'cortohdow', 'charliedontsurf', 'Yfanatic', 'ToRevoluti0n', 'Cedartree418', 'ITSJUSTICE', 'celtictrinityknot', 'FabulousDarling', 'DustToDust', 'BlueKath', 'cptkirk', 'DoreyG', 'wizardlover', 'Croisssant', 'BelleVictoire', 'delectxre', 'KJPearl', 'TheWest', 'LordofLies', 'Kaleran', 'Faust226', 'krizzle', 'eposettes', 'NaidaIldri', 'RobinLorin', 'warsawmouse']"
821902,How Much I Love the Maiden (That You've Known of Late),['SilverBird13'],Teen And Up Audiences,F/F,"Les Misérables (2012), Les Misérables - Schönberg/Boublil, Les Misérables - Victor Hugo","Javert/Jean Valjean, fem!Javert/fem!Valjean","Inspector Javert, Jean Valjean, fem!Javert, fem!valjean","Rule 63, Comfort and flirting and fluff, and a cryptid, Wolves, Post-Seine",English,2013-05-29,Completed,2013-05-29,521,1/1,null,30,null,732,"['AshflameTheWaffle', 'dwellin', 'Jazmindulcecitlalic', 'GreenKitchenWalls', 'rizgukgak', 'WandaMaximoff771', 'OMGITSNIMUE', 'Zephyrazrael', 'exastris_scientia', 'Pretentious_Procrastinator', 'candleclouds', 'KageNoAi', 'ConstanceComment', 'wolfwithpanthereyes']"
821342,Don’t Call Me Cinderella,['LoveKhaleesi'],Teen And Up Audiences,"F/M, M/M","Les Misérables - All Media Types, Les Misérables (2012), Les Misérables - Schönberg/Boublil, Les Misérables - Victor Hugo","Enjolras/Grantaire, Courfeyrac/Éponine Thénardier, Javert/Jean Valjean","Courfeyrac (Les Misérables), Enjolras (Les Misérables), Grantaire (Les Misérables), Éponine Thénardier, Combeferre (Les Misérables), Jean ""Jehan"" Prouvaire, Bahorel (Les Misérables), Feuilly (Les Misérables), Marius Pontmercy, Bossuet Laigle, Joly (Les Misérables), Jean Valjean, Fantine (Les Misérables), Javert (Les Misérables)","alternate universe - princess diaries au, Drinking Games, Sexual Tension, courfeyrac is two four six oh done with enjolras and grantaire's shit",English,2013-05-28,Updated,2016-06-06,"17,719",5/?,171,720,110,"13,518","['delphorium', 'IvyDawn', 'Jedi_of_the_Opera', 'ihonestlydontknowwhyimhere', 'forcryingoutbat', 'TreasureHunter', 'SweetSeptember', 'nymeriasea', 'strewnwithdiamonds', 'Burrito_Wizard', 'ciaoamore', 'koalalightbulb', 'quiet_brain', 'WandaMaximoff771', 'Moony_Prouvaire', 'MeMeMe', 'petrichorandoglogoth', 'blairs', 'Bluepilot', 'farouche_lark', 'NewStoriesLover', 'PokedotPokedot', 'lovingcookiemonster', 'alliaria', 'ScatteredEagerness', 'SquareSquid', 'Anoklysmus', 'sir_burnsalot', 'Jugglingroceryams', '408_Request_Timeout', 'earthcrisis', 'Erizu', 'Diglossia', 'SeekingSelador', 'funktown', 'Kiki_Lucko_Mimi', 'teateatea', 'kingofbees', 'mytrenchcoats', 'Preeshera', 'Rynna_Aurelius', 'WickedKat', 'Neverafter', 'souslapluie', 'heroofcanton', 'FynneySeas', 'marmitebagel', 'Justanotherhumanbeing', 'genbenkenobi', 'MlleKlausermans']"
820054,Therapy Session,['RandomRyu'],Teen And Up Audiences,,Les Misérables (2012),"Javert/Jean Valjean, Cosette Fauchelevent/Marius Pontmercy","Inspector Javert, Jean Valjean, Cosette Fauchelevent","Therapy, Angst, Psychological Trauma, Mentions of Character Death, References to Suicide, References to Abuse, References to Past Child Abuse, Trigger Warnings, Cosette Fauchelevent - Freeform, Jean Valjean - Freeform, Adoption",English,2013-05-27,Completed,2013-05-27,"4,012",1/1,2,36,1,983,"['Magnomast', 'Annij1', 'xkcdBlackHat', 'AidenAfton', 'PokeMars', 'Mamoru_Hikaru', 'TiktaalikRoseae', 'dede_fabulous', 'roseclare0000', 'artsyspikedhair', 'RoPryzbylewski', 'micorom', 'Stephaniesaurus']"
819421,The Talk,['RandomRyu'],Teen And Up Audiences,,Les Misérables (2012),Javert/Jean Valjean,"Inspector Javert, Jean Valjean, Cosette Fauchelevent","Jean Valjean - Freeform, Inspector Javert - Freeform, Alternate Universe - Modern Setting, Humor, Or attempt at humor lmao, The Talk, the birds and the bees",English,2013-05-27,Completed,2013-05-27,536,1/1,2,101,5,"1,735","['MoonyJulian', 'TooCool4u', 'Magnomast', 'AkakyK', 'KazukiQuartz', 'modern_miserable', 'kajapechy', 'Lannyg4', 'WandaMaximoff771', 'TattooedFanPerson', 'OMGITSNIMUE', 'CheWunYaVal', 'fromkansaswithlove', 'SiiQii', 'Nightlymoon12', 'AidenAfton', 'PokeMars', 'cubankilljoy', 'multishippingftw', 'TiktaalikRoseae', 'maraki97', 'mutents', 'Waistcoat35', 'YexhaR', 'cuddly_punk', 'hourtohourtohour', 'ToRevoluti0n', 'L_P_Cloud', 'ITSJUSTICE', 'Amelia_Badguy', 'fritzvalentine', 'roseclare0000', 'Isthoriel', 'unicornholly', 'christinedieae', 'AmberlyEldin', 'ne_nuco', 'Lyledebeast', 'DarkSky_Woman', 'KingCroweOfCamelot', 'hipolit0', 'myshipsareme', 'Fieto', 'MadGirlWithoutABox', 'bikenesmith', 'themuffinmaster', 'scottmcballin', 'PenguinCracker', 'nerdsibling', 'selfmadecinderella']"
819399,Through The Bars,['RandomRyu'],Explicit,M/M,Les Misérables (2012),Javert/Jean Valjean,"Inspector Javert, Inspector Javert (Crowe), Jean Valjean, Jean Valjean (Jackman)","valvert - Freeform, Jean Valjean - Freeform, Inspector Javert - Freeform, blowjob, Roughness, Oral Sex, Prison Sex, Plot What Plot/Porn Without Plot",English,2013-05-27,Completed,2013-05-27,699,1/1,2,80,10,"2,651","['aftershocked', 'Magnomast', 'JMoriartyFan_Death13', 'CaptainIris3000', 'imsorryimlate', 'Uuuhshiny', 'Jazmindulcecitlalic', 'OliviaC', 'Lewdllama', 'xkcdBlackHat', 'AlexKenmore', 'RaRaAhAhAh', 'Gamerrox', 'Chambers', 'ginger0bread', 'Cititor', 'AidenAfton', 'UruruOreSama', 'mileskaane', 'emmaliza', 'Silverfox588', 'roseclare0000', 'troubledcomet', 'qcumbers', 'GoldenEye', 'vodkaing', 'QtyBondGirl24', 'BelleVictoire', 'lenquo', 'literaryFRIVOLOUSneophyte', 'MadGirlWithoutABox', 'krizzle', 'Faust226', 'CaptainCocktease', 'dedlit', 'nothisdate', 'Sherlaufeyson', 'Serenissima', 'starssilentandsure', 'cestpasfaux24601', 'SarahAlex']"
818910,Still Trying to Win,['ConstanceComment'],Mature,M/M,"Les Misérables - All Media Types, Les Misérables (2012), Les Misérables - Victor Hugo",Javert/Jean Valjean,"Jean Valjean, Inspector Javert","Literary References & Allusions, Fever, Caretaking, Nightmares, Major Character Injury, Shaving, Unresolved Sexual Tension, Hurt/Comfort, Resolved Sexual Tension, Loss of Virginity, Fix-It, The Author Has Never Written Porn Before, Middle Aged Virgins, Religious Imagery & Symbolism, Alternate Universe - Javert Survives, Alternate Universe - Book/Movie Fusion, Things Get Intense And They Do It",English,2013-05-27,Completed,2013-06-11,"16,340",3/3,38,307,33,"5,771","['Confused_asf', 'Adama_chan', 'AnneLMarshall', 'Jazmindulcecitlalic', 'tyrsdayschild', 'aftershocked', 'nutiae', 'trekst3r', 'Lucrezia87', 'Easternsunrise77', 'AkakyK', 'sparrow76', 'Captain_Chomp69', 'yasminmorch', 'dwellin', 'KazukiQuartz', 'harpernovakaine', 'Augety_Whisper', 'Lewdllama', 'reynoldspamphlet', 'AwkwardAnnie', 'Amphibious_Sniper', 'majerdom', 'thehollowones', 'ExplosiveNyanko', 'xkcdBlackHat', 'cynnn_ic', 'nebuleia', 'johnshade', 'blipper15', 'AlexKenmore', 'Sailem', 'kanpohongchendeC', 'LadySybille', 'CrypticMinded', 'spinmeround', 'WandaMaximoff771', 'TattooedFanPerson', 'Jellyfax', 'Lccccca', 'ElinEntera1', 'xalitude', 'GDay_Yall', 'AlyAnn', 'shadowcat93', 'CheWunYaVal', 'Catallii', 'adastra615', 'MrBluebird', 'dandelioness']"
818533,The Fish and the Bird,['m_madeleine'],Mature,M/M,"Les Misérables (2012), Les Misérables - All Media Types",Javert/Jean Valjean,"Inspector Javert, Jean Valjean","animal people AU, Suicide Attempt, Fix-It, Merman Valjean, Winged Javert, animal people having sex",English,2013-05-26,Completed,2013-05-26,"3,266",1/1,9,173,28,"1,949","['AshflameTheWaffle', 'yasasugata', 'AkakyK', 'SadChocoPie', 'dwellin', 'KazukiQuartz', 'demeaine', 'jesuisroi', 'Neotoma', 'fanficcornerwriter19', 'Lewdllama', 'ExplosiveNyanko', 'Starschu', 'xkcdBlackHat', 'LadySybille', 'teddy_truther', 'Xythia', 'kanpohongchendeC', 'RaRaAhAhAh', 'Beth_On_Here', 'ohwhatevers', 'shadowcat93', 'I_got_the_answer', 'AidenAfton', 'Ixis', 'McEnchilada', 'trufield', 'jcrycolr3wradc', 'bryns', 'JimmJin', 'lacrimalis', 'Readaholics_Anonymous', 'Crocodinkle', 'Warrior_Moustache', 'Xianzhi_Orac1e', 'CeruleanTactician', 'PialStigma', 'Someone', 'UruruOreSama', 'noctis_monstrum', 'Yfanatic', 'pathotrix', 'ToRevoluti0n', 'idek0438', 'DustToDust', 'katwingz18', 'wroth_and_ruin', 'smaller', 'dtrick924', 'vanitashaze']"
816254,It's for the Best,['orphan_account'],Teen And Up Audiences,"F/M, M/M","Les Misérables - All Media Types, Les Misérables (2012), Les Misérables - Schönberg/Boublil, Les Misérables - Victor Hugo","Javert/Jean Valjean, Cosette Fauchelevent/Marius Pontmercy","Inspector Javert, Jean Valjean, Marius Pontmercy, Cosette Fauchelevent, More to come - Character","Community: makinghugospin, Kink Meme, Established Relationship, Secret Relationship, Middle Aged Virgins, Javert Dislikes Marius, Alternate Universe - Javert Survives, Alternate Universe - Canon Divergence, Snarky Javert, Marius is an idiot, Ridiculous, Attempting to hide a relationship from your daughter is harder than it looks, Don't Examine This Too Closely, Post-Seine, Not Beta Read, Javert and Valjean go to really stupid lengths to hide their relationship, Victor Hugo would totally ship Valjean/Javert, Hopefully not OOC, I'm going by the film because I cannot find my brick, But there will be book elements, there may be fluff, but I'm the most emotionally constipated person I know, so no promises, What Have I Done, SWEET JESUS WHAT HAVE I DONE, I'm sorry tag wranglers, Innuendo, BAD JAVERT BAD, Bad Puns",English,2013-05-24,Updated,2013-05-27,"2,427",2/?,10,50,6,"1,414","['Phatomflair', 'tozierse', 'LuciferGonzales', 'Legendawson', 'thealikesbooks', 'cubankilljoy', 'TiktaalikRoseae', 'engineering', 'Someone', 'Lyledebeast', 'Edollhouse', 'MidnightVHatters', 'Hellfire000', 'CaptainCocktease', 'elephant_grazings', 'Chrissy24601', 'CupcakeCountess', 'cestpasfaux24601', 'cuphugaddict', 'RochiSama', 'SilnyG', 'starssilentandsure']"
814979,Intuition,['Chrissy24601'],Teen And Up Audiences,M/M,"Les Misérables - All Media Types, Les Misérables - Schönberg/Boublil","Javert/Jean Valjean, Javert & Jean Valjean","Inspector Javert, Jean Valjean","Seine-fic, Valjean's kisses are magic, angsty fluff, Fluffy Angst, And a happy ending, AU-fix-it",English,2013-05-23,Completed,2013-05-23,"2,364",1/1,10,310,42,"4,047","['catlilli', 'Lovely_Nightmares', 'thecuckoointhedephtsofthewoods', 'AutumnGhostOnASwing', 'A_Wild_Imposter', 'AshflameTheWaffle', 'erikbrainrot', 'rainbowfishking', 'small_blue_owl', 'SaturnTheDragon', 'Alexmey', 'FoxOwl2005', 'Lost_Noise', 'sleepixgstars', 'FandomTrashcan', 'Chaos_in_a_bottle', 'AsteriaWhite', 'Jazmindulcecitlalic', 'AkakyK', 'Loramir', 'deathbywikipedia', 'DarkKingOfSpades', 'Kolorada', 'CCCcat', 'Pineapple_pie', 'PhantomPiano', 'kanpohongchendeC', 'burning_hubris', 'DinoKoiko', 'jaythenerdkid', 'ExplosiveNyanko', 'jewelsinthesky', 'flipfloppandas', 'JaneWilde99', 'Sylcian_SPH_Legacy', 'AlexKenmore', 'Xythia', 'lyncetypex', 'CrypticMinded', 'Raitnrong', 'Idril_Earfalas', 'ronniekins99', 'floenz', 'Verin2000', 'WandaMaximoff771', 'ciao_bella', 'AnnaAphrodite', 'GDay_Yall', 'fromkansaswithlove', 'Ixis']"
